   24.4399986       37.8876762       1.55023229    
   24.4799995       37.9170532       1.54889929    
   24.5199986       37.9460030       1.54755318    
   24.5599995       37.9754868       1.54623318    
   24.6000004       38.0041466       1.54488397    
   24.6399994       38.0331917       1.54355490    
   24.6800003       38.0625496       1.54224265    
   24.7199993       38.0905647       1.54088044    
   24.7600002       38.1195412       1.53956139    
   24.7999992       38.1478195       1.53821862    
   24.8400002       38.1761360       1.53688145    
   24.8799992       38.2052536       1.53558099    
   24.9200001       38.2340012       1.53426969    
   24.9599991       38.2628899       1.53296840    
   25.0000000       38.2914581       1.53165829    
   25.0399990       38.3189545       1.53030980    
   25.0799999       38.3471146       1.52899182    
   25.1199989       38.3753777       1.52768230    
   25.1599998       38.4039154       1.52638769    
   25.1999989       38.4321098       1.52508378    
   25.2399998       38.4603424       1.52378535    
   25.2799988       38.4877205       1.52245736    
   25.3199997       38.5156822       1.52115655    
   25.3599987       38.5427551       1.51982486    
   25.3999996       38.5698471       1.51849794    
   25.4399986       38.5968628       1.51717234    
   25.4799995       38.6240425       1.51585722    
   25.5199986       38.6505318       1.51451933    
   25.5599995       38.6769333       1.51318204    
   25.5999985       38.7032700       1.51184654    
   25.6399994       38.7297478       1.51052058    
   25.6800003       38.7555199       1.50917137    
   25.7199993       38.7807579       1.50780559    
   25.7600002       38.8058357       1.50643766    
   25.7999992       38.8310623       1.50507998    
   25.8400002       38.8569870       1.50375330    
   25.8799992       38.8822021       1.50240350    
   25.9200001       38.9074821       1.50106025    
   25.9599991       38.9319992       1.49969184    
   26.0000000       38.9566879       1.49833417    
   26.0399990       38.9811783       1.49697316    
   26.0799999       39.0052757       1.49560106    
   26.1199989       39.0293884       1.49423397    
   26.1599998       39.0548248       1.49292147    
   26.1999989       39.0793953       1.49158001    
   26.2399998       39.1046982       1.49027050    
   26.2799988       39.1295090       1.48894632    
   26.3199997       39.1535416       1.48759663    
   26.3599987       39.1771355       1.48623431    
   26.3999996       39.2005157       1.48486805    
   26.4399986       39.2237778       1.48350155    
   26.4799995       39.2467537       1.48212814    
   26.5199986       39.2695694       1.48075306    
   26.5599995       39.2932892       1.47941601    
   26.5999985       39.3160286       1.47804630    
   26.6399994       39.3400421       1.47672832    
   26.6800003       39.3629684       1.47537363    
   26.7199993       39.3859520       1.47402513    
   26.7600002       39.4096184       1.47270620    
   26.7999992       39.4331245       1.47138524    
   26.8400002       39.4563789       1.47005880    
   26.8799992       39.4781876       1.46868265    
   26.9200001       39.5010300       1.46734881    
   26.9599991       39.5223541       1.46596277    
   27.0000000       39.5430908       1.46455896    
   27.0399990       39.5653992       1.46321750    
   27.0799999       39.5874443       1.46187019    
   27.1199989       39.6093979       1.46052361    
   27.1599998       39.6303635       1.45914447    
   27.1999989       39.6513596       1.45777059    
   27.2399998       39.6723328       1.45639992    
   27.2799988       39.6932068       1.45502961    
   27.3199997       39.7136116       1.45364606    
   27.3599987       39.7341957       1.45227325    
   27.3999996       39.7541924       1.45088291    
   27.4399986       39.7751160       1.44953048    
   27.4799995       39.7958794       1.44817615    
   27.5199986       39.8173981       1.44685316    
   27.5599995       39.8383369       1.44551301    
   27.5999985       39.8586197       1.44415295    
   27.6399994       39.8797226       1.44282651    
   27.6800003       39.9005814       1.44149494    
   27.7199993       39.9218063       1.44018066    
   27.7600002       39.9432182       1.43887675    
   27.7999992       39.9638824       1.43754971    
   27.8400002       39.9849243       1.43624008    
   27.8799992       40.0051155       1.43490374    
   27.9200001       40.0258255       1.43358970    
   27.9599991       40.0456200       1.43224680    
